id,label,subPropertyOf,equivalentProperty,subproperties,domainIncludes,rangeIncludes,inverseOf,supersedes,supersededBy,isPartOf
https://schema.org/publisherImprint,publisherImprint,,,,https://schema.org/CreativeWork,https://schema.org/Organization,,,,https://bib.schema.org
https://schema.org/publishingPrinciples,publishingPrinciples,,,"https://schema.org/actionableFeedbackPolicy, https://schema.org/correctionsPolicy, https://schema.org/diversityStaffingReport, https://schema.org/masthead, https://schema.org/missionCoveragePrioritiesPolicy, https://schema.org/noBylinesPolicy, https://schema.org/ownershipFundingInfo, https://schema.org/unnamedSourcesPolicy, https://schema.org/verificationFactCheckingPolicy","https://schema.org/CreativeWork, https://schema.org/Organization, https://schema.org/Person","https://schema.org/CreativeWork, https://schema.org/URL",,,,
https://schema.org/purchaseDate,purchaseDate,,,,"https://schema.org/Product, https://schema.org/Vehicle",https://schema.org/Date,,,,
https://schema.org/qualifications,qualifications,,,,"https://schema.org/JobPosting, https://schema.org/Occupation","https://schema.org/EducationalOccupationalCredential, https://schema.org/Text",,,,https://pending.schema.org
https://schema.org/quarantineGuidelines,quarantineGuidelines,,,,https://schema.org/SpecialAnnouncement,"https://schema.org/URL, https://schema.org/WebContent",,,,https://pending.schema.org
https://schema.org/query,query,https://schema.org/instrument,,,https://schema.org/SearchAction,https://schema.org/Text,,,,
https://schema.org/quest,quest,,,,"https://schema.org/Game, https://schema.org/VideoGameSeries",https://schema.org/Thing,,,,
https://schema.org/question,question,https://schema.org/object,,,https://schema.org/AskAction,https://schema.org/Question,,,,
https://schema.org/rangeIncludes,rangeIncludes,,,,https://schema.org/Property,https://schema.org/Class,,,,https://meta.schema.org
https://schema.org/ratingCount,ratingCount,,,,https://schema.org/AggregateRating,https://schema.org/Integer,,,,
https://schema.org/ratingExplanation,ratingExplanation,,,,https://schema.org/Rating,https://schema.org/Text,,,,https://pending.schema.org
https://schema.org/ratingValue,ratingValue,,,,https://schema.org/Rating,"https://schema.org/Number, https://schema.org/Text",,,,
https://schema.org/readBy,readBy,https://schema.org/actor,,,https://schema.org/Audiobook,https://schema.org/Person,,,,https://bib.schema.org
https://schema.org/readonlyValue,readonlyValue,,,,https://schema.org/PropertyValueSpecification,https://schema.org/Boolean,,,,
https://schema.org/realEstateAgent,realEstateAgent,https://schema.org/participant,,,https://schema.org/RentAction,https://schema.org/RealEstateAgent,,,,
https://schema.org/recipe,recipe,https://schema.org/instrument,,,https://schema.org/CookAction,https://schema.org/Recipe,,,,
https://schema.org/recipeCategory,recipeCategory,,,,https://schema.org/Recipe,https://schema.org/Text,,,,
https://schema.org/recipeCuisine,recipeCuisine,,,,https://schema.org/Recipe,https://schema.org/Text,,,,
https://schema.org/recipeIngredient,recipeIngredient,https://schema.org/supply,,,https://schema.org/Recipe,https://schema.org/Text,,https://schema.org/ingredients,,
https://schema.org/recipeInstructions,recipeInstructions,https://schema.org/step,,,https://schema.org/Recipe,"https://schema.org/CreativeWork, https://schema.org/ItemList, https://schema.org/Text",,,,
https://schema.org/recipeYield,recipeYield,https://schema.org/yield,,,https://schema.org/Recipe,"https://schema.org/QuantitativeValue, https://schema.org/Text",,,,
https://schema.org/recipient,recipient,https://schema.org/participant,,"https://schema.org/bccRecipient, https://schema.org/ccRecipient, https://schema.org/toRecipient","https://schema.org/AuthorizeAction, https://schema.org/CommunicateAction, https://schema.org/DonateAction, https://schema.org/GiveAction, https://schema.org/Message, https://schema.org/PayAction, https://schema.org/ReturnAction, https://schema.org/SendAction, https://schema.org/TipAction","https://schema.org/Audience, https://schema.org/ContactPoint, https://schema.org/Organization, https://schema.org/Person",,,,
https://schema.org/recognizedBy,recognizedBy,,,,https://schema.org/EducationalOccupationalCredential,https://schema.org/Organization,,,,https://pending.schema.org
https://schema.org/recognizingAuthority,recognizingAuthority,,,,https://schema.org/MedicalEntity,https://schema.org/Organization,,,,
https://schema.org/recommendationStrength,recommendationStrength,,,,https://schema.org/MedicalGuidelineRecommendation,https://schema.org/Text,,,,
https://schema.org/recommendedIntake,recommendedIntake,,,,https://schema.org/DietarySupplement,https://schema.org/RecommendedDoseSchedule,,,,
https://schema.org/recordLabel,recordLabel,,http://purl.org/ontology/mo/label,,https://schema.org/MusicRelease,https://schema.org/Organization,,,,
https://schema.org/recordedAs,recordedAs,,,,https://schema.org/MusicComposition,https://schema.org/MusicRecording,https://schema.org/recordingOf,,,
https://schema.org/recordedAt,recordedAt,,,,https://schema.org/CreativeWork,https://schema.org/Event,https://schema.org/recordedIn,,,
https://schema.org/recordedIn,recordedIn,,,,https://schema.org/Event,https://schema.org/CreativeWork,https://schema.org/recordedAt,,,
https://schema.org/recordingOf,recordingOf,,,,https://schema.org/MusicRecording,https://schema.org/MusicComposition,https://schema.org/recordedAs,,,
https://schema.org/recourseLoan,recourseLoan,,,,https://schema.org/LoanOrCredit,https://schema.org/Boolean,,,,https://pending.schema.org
https://schema.org/referenceQuantity,referenceQuantity,,,,https://schema.org/UnitPriceSpecification,https://schema.org/QuantitativeValue,,,,
https://schema.org/referencesOrder,referencesOrder,,,,https://schema.org/Invoice,https://schema.org/Order,,,,
https://schema.org/refundType,refundType,,,,"https://schema.org/MerchantReturnPolicy, https://schema.org/MerchantReturnPolicySeasonalOverride",https://schema.org/RefundTypeEnumeration,,,,https://pending.schema.org
https://schema.org/regionDrained,regionDrained,,,,"https://schema.org/LymphaticVessel, https://schema.org/Vein","https://schema.org/AnatomicalStructure, https://schema.org/AnatomicalSystem",,,,
https://schema.org/regionsAllowed,regionsAllowed,,,,https://schema.org/MediaObject,https://schema.org/Place,,,,
https://schema.org/relatedAnatomy,relatedAnatomy,,,,https://schema.org/SuperficialAnatomy,"https://schema.org/AnatomicalStructure, https://schema.org/AnatomicalSystem",,,,
https://schema.org/relatedCondition,relatedCondition,,,,"https://schema.org/AnatomicalStructure, https://schema.org/AnatomicalSystem, https://schema.org/SuperficialAnatomy",https://schema.org/MedicalCondition,,,,
https://schema.org/relatedDrug,relatedDrug,,,,https://schema.org/Drug,https://schema.org/Drug,,,,
https://schema.org/relatedLink,relatedLink,,,,https://schema.org/WebPage,https://schema.org/URL,,,,
https://schema.org/relatedStructure,relatedStructure,,,,https://schema.org/AnatomicalSystem,https://schema.org/AnatomicalStructure,,,,
https://schema.org/relatedTherapy,relatedTherapy,,,,"https://schema.org/AnatomicalStructure, https://schema.org/AnatomicalSystem, https://schema.org/SuperficialAnatomy",https://schema.org/MedicalTherapy,,,,
https://schema.org/relatedTo,relatedTo,,,,https://schema.org/Person,https://schema.org/Person,,,,
https://schema.org/releaseDate,releaseDate,,,,https://schema.org/Product,https://schema.org/Date,,,,
https://schema.org/releaseNotes,releaseNotes,,,,https://schema.org/SoftwareApplication,"https://schema.org/Text, https://schema.org/URL",,,,
https://schema.org/releaseOf,releaseOf,,,,https://schema.org/MusicRelease,https://schema.org/MusicAlbum,https://schema.org/albumRelease,,,
https://schema.org/releasedEvent,releasedEvent,,,,https://schema.org/CreativeWork,https://schema.org/PublicationEvent,,,,
https://schema.org/relevantOccupation,relevantOccupation,,,,https://schema.org/JobPosting,https://schema.org/Occupation,,,,
https://schema.org/relevantSpecialty,relevantSpecialty,,,,https://schema.org/MedicalEntity,https://schema.org/MedicalSpecialty,,,,
https://schema.org/remainingAttendeeCapacity,remainingAttendeeCapacity,,,,https://schema.org/Event,https://schema.org/Integer,,,,
https://schema.org/renegotiableLoan,renegotiableLoan,,,,https://schema.org/LoanOrCredit,https://schema.org/Boolean,,,,https://pending.schema.org
https://schema.org/repeatCount,repeatCount,,,,https://schema.org/Schedule,https://schema.org/Integer,,,,https://pending.schema.org
https://schema.org/repeatFrequency,repeatFrequency,https://schema.org/frequency,,,https://schema.org/Schedule,"https://schema.org/Duration, https://schema.org/Text",,,,https://pending.schema.org
https://schema.org/repetitions,repetitions,,,,https://schema.org/ExercisePlan,"https://schema.org/Number, https://schema.org/QuantitativeValue",,,,
https://schema.org/replacee,replacee,https://schema.org/object,,,https://schema.org/ReplaceAction,https://schema.org/Thing,,,,
https://schema.org/replacer,replacer,https://schema.org/object,,,https://schema.org/ReplaceAction,https://schema.org/Thing,,,,
https://schema.org/replyToUrl,replyToUrl,,,,https://schema.org/UserComments,https://schema.org/URL,,,,
https://schema.org/reportNumber,reportNumber,,,,https://schema.org/Report,https://schema.org/Text,,,,
https://schema.org/representativeOfPage,representativeOfPage,,,,https://schema.org/ImageObject,https://schema.org/Boolean,,,,
https://schema.org/requiredCollateral,requiredCollateral,,,,https://schema.org/LoanOrCredit,"https://schema.org/Text, https://schema.org/Thing",,,,
https://schema.org/requiredGender,requiredGender,,,,https://schema.org/PeopleAudience,https://schema.org/Text,,,,
https://schema.org/requiredMaxAge,requiredMaxAge,,,,https://schema.org/PeopleAudience,https://schema.org/Integer,,,,
https://schema.org/requiredMinAge,requiredMinAge,,,,https://schema.org/PeopleAudience,https://schema.org/Integer,,,,
https://schema.org/requiredQuantity,requiredQuantity,,,,https://schema.org/HowToItem,"https://schema.org/Number, https://schema.org/QuantitativeValue, https://schema.org/Text",,,,
https://schema.org/requirements,requirements,,,,https://schema.org/SoftwareApplication,"https://schema.org/Text, https://schema.org/URL",,,https://schema.org/softwareRequirements,
https://schema.org/requiresSubscription,requiresSubscription,,,,"https://schema.org/ActionAccessSpecification, https://schema.org/MediaObject","https://schema.org/Boolean, https://schema.org/MediaSubscription",,,,
https://schema.org/reservationFor,reservationFor,,,,https://schema.org/Reservation,https://schema.org/Thing,,,,
https://schema.org/reservationId,reservationId,,,,https://schema.org/Reservation,https://schema.org/Text,,,,
https://schema.org/reservationStatus,reservationStatus,,,,https://schema.org/Reservation,https://schema.org/ReservationStatusType,,,,
https://schema.org/reservedTicket,reservedTicket,,,,https://schema.org/Reservation,https://schema.org/Ticket,,,,
https://schema.org/responsibilities,responsibilities,,,,"https://schema.org/JobPosting, https://schema.org/Occupation",https://schema.org/Text,,,,
https://schema.org/restPeriods,restPeriods,,,,https://schema.org/ExercisePlan,"https://schema.org/QuantitativeValue, https://schema.org/Text",,,,
https://schema.org/restockingFee,restockingFee,,,,"https://schema.org/MerchantReturnPolicy, https://schema.org/MerchantReturnPolicySeasonalOverride","https://schema.org/MonetaryAmount, https://schema.org/Number",,,,https://pending.schema.org
https://schema.org/result,result,,,"https://schema.org/resultComment, https://schema.org/resultReview",https://schema.org/Action,https://schema.org/Thing,,,,
https://schema.org/resultComment,resultComment,https://schema.org/result,,,"https://schema.org/CommentAction, https://schema.org/ReplyAction",https://schema.org/Comment,,,,
https://schema.org/resultReview,resultReview,https://schema.org/result,,,https://schema.org/ReviewAction,https://schema.org/Review,,,,
https://schema.org/returnFees,returnFees,,,,"https://schema.org/MerchantReturnPolicy, https://schema.org/MerchantReturnPolicySeasonalOverride",https://schema.org/ReturnFeesEnumeration,,,,https://pending.schema.org
https://schema.org/returnLabelSource,returnLabelSource,,,,https://schema.org/MerchantReturnPolicy,https://schema.org/ReturnLabelSourceEnumeration,,,,https://pending.schema.org
https://schema.org/returnMethod,returnMethod,,,,"https://schema.org/MerchantReturnPolicy, https://schema.org/MerchantReturnPolicySeasonalOverride",https://schema.org/ReturnMethodEnumeration,,,,https://pending.schema.org
https://schema.org/returnPolicyCategory,returnPolicyCategory,,,,"https://schema.org/MerchantReturnPolicy, https://schema.org/MerchantReturnPolicySeasonalOverride",https://schema.org/MerchantReturnEnumeration,,,,https://pending.schema.org
https://schema.org/returnPolicyCountry,returnPolicyCountry,,,,https://schema.org/MerchantReturnPolicy,"https://schema.org/Country, https://schema.org/Text",,,,https://pending.schema.org
https://schema.org/returnPolicySeasonalOverride,returnPolicySeasonalOverride,,,,https://schema.org/MerchantReturnPolicy,https://schema.org/MerchantReturnPolicySeasonalOverride,,,,https://pending.schema.org
https://schema.org/returnShippingFeesAmount,returnShippingFeesAmount,,,,"https://schema.org/MerchantReturnPolicy, https://schema.org/MerchantReturnPolicySeasonalOverride",https://schema.org/MonetaryAmount,,,,https://pending.schema.org
https://schema.org/review,review,,,,"https://schema.org/Brand, https://schema.org/CreativeWork, https://schema.org/Event, https://schema.org/Offer, https://schema.org/Organization, https://schema.org/Place, https://schema.org/Product, https://schema.org/Service",https://schema.org/Review,,https://schema.org/reviews,,
https://schema.org/reviewAspect,reviewAspect,,,,"https://schema.org/Guide, https://schema.org/Rating, https://schema.org/Review",https://schema.org/Text,,,,
https://schema.org/reviewBody,reviewBody,,,,https://schema.org/Review,https://schema.org/Text,,,,
https://schema.org/reviewCount,reviewCount,,,,https://schema.org/AggregateRating,https://schema.org/Integer,,,,
https://schema.org/reviewRating,reviewRating,,,,https://schema.org/Review,https://schema.org/Rating,,,,
https://schema.org/reviewedBy,reviewedBy,,,,https://schema.org/WebPage,"https://schema.org/Organization, https://schema.org/Person",,,,
https://schema.org/reviews,reviews,,,,"https://schema.org/CreativeWork, https://schema.org/Offer, https://schema.org/Organization, https://schema.org/Place, https://schema.org/Product",https://schema.org/Review,,,https://schema.org/review,
https://schema.org/riskFactor,riskFactor,,,,https://schema.org/MedicalCondition,https://schema.org/MedicalRiskFactor,,,,
https://schema.org/risks,risks,,,,https://schema.org/Diet,https://schema.org/Text,,,,
https://schema.org/roleName,roleName,,,,https://schema.org/Role,"https://schema.org/Text, https://schema.org/URL",,https://schema.org/namedPosition,,
https://schema.org/roofLoad,roofLoad,,,,"https://schema.org/BusOrCoach, https://schema.org/Car",https://schema.org/QuantitativeValue,,,,https://auto.schema.org
https://schema.org/rsvpResponse,rsvpResponse,,,,https://schema.org/RsvpAction,https://schema.org/RsvpResponseType,,,,
https://schema.org/runsTo,runsTo,,,,https://schema.org/LymphaticVessel,https://schema.org/Vessel,,,,
https://schema.org/runtime,runtime,,,,https://schema.org/SoftwareSourceCode,https://schema.org/Text,,,https://schema.org/runtimePlatform,
https://schema.org/runtimePlatform,runtimePlatform,,,,https://schema.org/SoftwareSourceCode,https://schema.org/Text,,https://schema.org/runtime,,
https://schema.org/rxcui,rxcui,,,,https://schema.org/Drug,https://schema.org/Text,,,,https://pending.schema.org
https://schema.org/safetyConsideration,safetyConsideration,,,,https://schema.org/DietarySupplement,https://schema.org/Text,,,,
https://schema.org/salaryCurrency,salaryCurrency,,,,"https://schema.org/EmployeeRole, https://schema.org/JobPosting",https://schema.org/Text,,,,
https://schema.org/salaryUponCompletion,salaryUponCompletion,,,,https://schema.org/EducationalOccupationalProgram,https://schema.org/MonetaryAmountDistribution,,,,https://pending.schema.org
https://schema.org/sameAs,sameAs,,,,https://schema.org/Thing,https://schema.org/URL,,,,
https://schema.org/sampleType,sampleType,,,,https://schema.org/SoftwareSourceCode,https://schema.org/Text,,,https://schema.org/codeSampleType,
https://schema.org/saturatedFatContent,saturatedFatContent,,,,https://schema.org/NutritionInformation,https://schema.org/Mass,,,,
https://schema.org/scheduleTimezone,scheduleTimezone,,,,https://schema.org/Schedule,https://schema.org/Text,,,,https://pending.schema.org
https://schema.org/scheduledPaymentDate,scheduledPaymentDate,,,,https://schema.org/Invoice,https://schema.org/Date,,,,
https://schema.org/scheduledTime,scheduledTime,,,,https://schema.org/PlanAction,"https://schema.org/Date, https://schema.org/DateTime",,,,
https://schema.org/schemaVersion,schemaVersion,,,,https://schema.org/CreativeWork,"https://schema.org/Text, https://schema.org/URL",,,,
https://schema.org/schoolClosuresInfo,schoolClosuresInfo,,,,https://schema.org/SpecialAnnouncement,"https://schema.org/URL, https://schema.org/WebContent",,,,https://pending.schema.org
https://schema.org/screenCount,screenCount,,,,https://schema.org/MovieTheater,https://schema.org/Number,,,,
https://schema.org/screenshot,screenshot,,,,https://schema.org/SoftwareApplication,"https://schema.org/ImageObject, https://schema.org/URL",,,,
https://schema.org/sdDatePublished,sdDatePublished,,,,https://schema.org/CreativeWork,https://schema.org/Date,,,,https://pending.schema.org
https://schema.org/sdLicense,sdLicense,,,,https://schema.org/CreativeWork,"https://schema.org/CreativeWork, https://schema.org/URL",,,,https://pending.schema.org
https://schema.org/sdPublisher,sdPublisher,,,,https://schema.org/CreativeWork,"https://schema.org/Organization, https://schema.org/Person",,,,https://pending.schema.org
https://schema.org/season,season,https://schema.org/hasPart,,,"https://schema.org/RadioSeries, https://schema.org/TVSeries, https://schema.org/VideoGameSeries","https://schema.org/CreativeWorkSeason, https://schema.org/URL",,https://schema.org/seasons,https://schema.org/containsSeason,
https://schema.org/seasonNumber,seasonNumber,https://schema.org/position,,,https://schema.org/CreativeWorkSeason,"https://schema.org/Integer, https://schema.org/Text",,,,
https://schema.org/seasons,seasons,,,,"https://schema.org/RadioSeries, https://schema.org/TVSeries, https://schema.org/VideoGameSeries",https://schema.org/CreativeWorkSeason,,,https://schema.org/season,
https://schema.org/seatNumber,seatNumber,,,,https://schema.org/Seat,https://schema.org/Text,,,,
https://schema.org/seatRow,seatRow,,,,https://schema.org/Seat,https://schema.org/Text,,,,
https://schema.org/seatSection,seatSection,,,,https://schema.org/Seat,https://schema.org/Text,,,,
https://schema.org/seatingCapacity,seatingCapacity,,,,https://schema.org/Vehicle,"https://schema.org/Number, https://schema.org/QuantitativeValue",,,,https://auto.schema.org
https://schema.org/seatingType,seatingType,,,,https://schema.org/Seat,"https://schema.org/QualitativeValue, https://schema.org/Text",,,,
https://schema.org/secondaryPrevention,secondaryPrevention,,,,https://schema.org/MedicalCondition,https://schema.org/MedicalTherapy,,,,
https://schema.org/securityClearanceRequirement,securityClearanceRequirement,,,,https://schema.org/JobPosting,"https://schema.org/Text, https://schema.org/URL",,,,https://pending.schema.org
https://schema.org/securityScreening,securityScreening,,,,https://schema.org/FlightReservation,https://schema.org/Text,,,,
https://schema.org/seeks,seeks,,,,"https://schema.org/Organization, https://schema.org/Person",https://schema.org/Demand,,,,
https://schema.org/seller,seller,https://schema.org/participant,,,"https://schema.org/BuyAction, https://schema.org/Demand, https://schema.org/Flight, https://schema.org/Offer, https://schema.org/Order","https://schema.org/Organization, https://schema.org/Person",,"https://schema.org/vendor, https://schema.org/merchant",,
https://schema.org/sender,sender,https://schema.org/participant,,,"https://schema.org/Message, https://schema.org/ReceiveAction","https://schema.org/Audience, https://schema.org/Organization, https://schema.org/Person",,,,
https://schema.org/sensoryRequirement,sensoryRequirement,,,,https://schema.org/JobPosting,"https://schema.org/DefinedTerm, https://schema.org/Text, https://schema.org/URL",,,,https://pending.schema.org
https://schema.org/sensoryUnit,sensoryUnit,,,,https://schema.org/Nerve,"https://schema.org/AnatomicalStructure, https://schema.org/SuperficialAnatomy",,,,
https://schema.org/serialNumber,serialNumber,https://schema.org/identifier,,https://schema.org/vehicleIdentificationNumber,"https://schema.org/Demand, https://schema.org/IndividualProduct, https://schema.org/Offer",https://schema.org/Text,,,,
https://schema.org/seriousAdverseOutcome,seriousAdverseOutcome,,,,"https://schema.org/MedicalDevice, https://schema.org/MedicalTherapy",https://schema.org/MedicalEntity,,,,
https://schema.org/serverStatus,serverStatus,,,,https://schema.org/GameServer,https://schema.org/GameServerStatus,,,,
https://schema.org/servesCuisine,servesCuisine,,,,https://schema.org/FoodEstablishment,https://schema.org/Text,,,,
https://schema.org/serviceArea,serviceArea,,,,"https://schema.org/ContactPoint, https://schema.org/Organization, https://schema.org/Service","https://schema.org/AdministrativeArea, https://schema.org/GeoShape, https://schema.org/Place",,https://schema.org/area,https://schema.org/areaServed,
https://schema.org/serviceAudience,serviceAudience,,,,https://schema.org/Service,https://schema.org/Audience,,,https://schema.org/audience,
https://schema.org/serviceLocation,serviceLocation,,,,https://schema.org/ServiceChannel,https://schema.org/Place,,,,
https://schema.org/serviceOperator,serviceOperator,,,,https://schema.org/GovernmentService,https://schema.org/Organization,,,,
https://schema.org/serviceOutput,serviceOutput,,,,https://schema.org/Service,https://schema.org/Thing,,https://schema.org/produces,,
https://schema.org/servicePhone,servicePhone,,,,https://schema.org/ServiceChannel,https://schema.org/ContactPoint,,,,
https://schema.org/servicePostalAddress,servicePostalAddress,,,,https://schema.org/ServiceChannel,https://schema.org/PostalAddress,,,,
https://schema.org/serviceSmsNumber,serviceSmsNumber,,,,https://schema.org/ServiceChannel,https://schema.org/ContactPoint,,,,
https://schema.org/serviceType,serviceType,,,,https://schema.org/Service,"https://schema.org/GovernmentBenefitsType, https://schema.org/Text",,,,
https://schema.org/serviceUrl,serviceUrl,,,,https://schema.org/ServiceChannel,https://schema.org/URL,,,,
https://schema.org/servingSize,servingSize,,,,https://schema.org/NutritionInformation,https://schema.org/Text,,,,
https://schema.org/sha256,sha256,https://schema.org/description,,,https://schema.org/MediaObject,https://schema.org/Text,,,,https://pending.schema.org
https://schema.org/sharedContent,sharedContent,,,,"https://schema.org/Comment, https://schema.org/SocialMediaPosting",https://schema.org/CreativeWork,,,,
https://schema.org/shippingDestination,shippingDestination,,,,"https://schema.org/DeliveryTimeSettings, https://schema.org/OfferShippingDetails, https://schema.org/ShippingRateSettings",https://schema.org/DefinedRegion,,,,https://pending.schema.org
https://schema.org/shippingDetails,shippingDetails,,,,https://schema.org/Offer,https://schema.org/OfferShippingDetails,,,,https://pending.schema.org
https://schema.org/shippingLabel,shippingLabel,,,,"https://schema.org/OfferShippingDetails, https://schema.org/ShippingRateSettings",https://schema.org/Text,,,,https://pending.schema.org
https://schema.org/shippingOrigin,shippingOrigin,,,,https://schema.org/OfferShippingDetails,https://schema.org/DefinedRegion,,,,https://pending.schema.org
https://schema.org/shippingRate,shippingRate,,,,"https://schema.org/OfferShippingDetails, https://schema.org/ShippingRateSettings",https://schema.org/MonetaryAmount,,,,https://pending.schema.org
https://schema.org/shippingSettingsLink,shippingSettingsLink,,,,https://schema.org/OfferShippingDetails,https://schema.org/URL,,,,https://pending.schema.org
https://schema.org/sibling,sibling,,,,https://schema.org/Person,https://schema.org/Person,,https://schema.org/siblings,,
https://schema.org/siblings,siblings,,,,https://schema.org/Person,https://schema.org/Person,,,https://schema.org/sibling,
https://schema.org/signDetected,signDetected,,,,https://schema.org/MedicalTest,https://schema.org/MedicalSign,,,,
https://schema.org/signOrSymptom,signOrSymptom,,,,https://schema.org/MedicalCondition,https://schema.org/MedicalSignOrSymptom,,,,
https://schema.org/significance,significance,,,,https://schema.org/SuperficialAnatomy,https://schema.org/Text,,,,
https://schema.org/significantLink,significantLink,,,,https://schema.org/WebPage,https://schema.org/URL,,https://schema.org/significantLinks,,
https://schema.org/significantLinks,significantLinks,,,,https://schema.org/WebPage,https://schema.org/URL,,,https://schema.org/significantLink,
https://schema.org/size,size,,,,"https://schema.org/CreativeWork, https://schema.org/Product","https://schema.org/DefinedTerm, https://schema.org/QuantitativeValue, https://schema.org/SizeSpecification, https://schema.org/Text",,,,https://pending.schema.org
https://schema.org/sizeGroup,sizeGroup,,,,https://schema.org/SizeSpecification,"https://schema.org/SizeGroupEnumeration, https://schema.org/Text",,,,https://pending.schema.org
https://schema.org/sizeSystem,sizeSystem,,,,https://schema.org/SizeSpecification,"https://schema.org/SizeSystemEnumeration, https://schema.org/Text",,,,https://pending.schema.org
https://schema.org/skills,skills,,,,"https://schema.org/JobPosting, https://schema.org/Occupation","https://schema.org/DefinedTerm, https://schema.org/Text",,,,
https://schema.org/sku,sku,https://schema.org/identifier,,,"https://schema.org/Demand, https://schema.org/Offer, https://schema.org/Product",https://schema.org/Text,,,,
https://schema.org/slogan,slogan,,,,"https://schema.org/Brand, https://schema.org/Organization, https://schema.org/Place, https://schema.org/Product, https://schema.org/Service",https://schema.org/Text,,,,
https://schema.org/smiles,smiles,https://schema.org/hasRepresentation,,,https://schema.org/MolecularEntity,https://schema.org/Text,,,,https://pending.schema.org
https://schema.org/smokingAllowed,smokingAllowed,,,,https://schema.org/Place,https://schema.org/Boolean,,,,
https://schema.org/sodiumContent,sodiumContent,,,,https://schema.org/NutritionInformation,https://schema.org/Mass,,,,
https://schema.org/softwareAddOn,softwareAddOn,,,,https://schema.org/SoftwareApplication,https://schema.org/SoftwareApplication,,,,
https://schema.org/softwareHelp,softwareHelp,,,,https://schema.org/SoftwareApplication,https://schema.org/CreativeWork,,,,
https://schema.org/softwareRequirements,softwareRequirements,,,,https://schema.org/SoftwareApplication,"https://schema.org/Text, https://schema.org/URL",,https://schema.org/requirements,,
https://schema.org/softwareVersion,softwareVersion,,,,https://schema.org/SoftwareApplication,https://schema.org/Text,,,,
https://schema.org/sourceOrganization,sourceOrganization,,,,https://schema.org/CreativeWork,https://schema.org/Organization,,,,
https://schema.org/sourcedFrom,sourcedFrom,,,,https://schema.org/Nerve,https://schema.org/BrainStructure,,,,
https://schema.org/spatial,spatial,,http://purl.org/dc/terms/spatial,,https://schema.org/CreativeWork,https://schema.org/Place,,,,
https://schema.org/spatialCoverage,spatialCoverage,https://schema.org/contentLocation,http://purl.org/dc/terms/spatial,"https://schema.org/announcementLocation, https://schema.org/legislationJurisdiction",https://schema.org/CreativeWork,https://schema.org/Place,,,,
https://schema.org/speakable,speakable,,,,"https://schema.org/Article, https://schema.org/WebPage","https://schema.org/SpeakableSpecification, https://schema.org/URL",,,,
https://schema.org/specialCommitments,specialCommitments,,,,https://schema.org/JobPosting,https://schema.org/Text,,,,
https://schema.org/specialOpeningHoursSpecification,specialOpeningHoursSpecification,,,,https://schema.org/Place,https://schema.org/OpeningHoursSpecification,,,,
https://schema.org/specialty,specialty,,,,https://schema.org/WebPage,https://schema.org/Specialty,,,,
https://schema.org/speechToTextMarkup,speechToTextMarkup,,,,https://schema.org/PronounceableText,https://schema.org/Text,,,,https://pending.schema.org
https://schema.org/speed,speed,,,,https://schema.org/Vehicle,https://schema.org/QuantitativeValue,,,,https://auto.schema.org
https://schema.org/spokenByCharacter,spokenByCharacter,,,,https://schema.org/Quotation,"https://schema.org/Organization, https://schema.org/Person",,,,https://pending.schema.org
https://schema.org/sponsor,sponsor,,,https://schema.org/funder,"https://schema.org/CreativeWork, https://schema.org/Event, https://schema.org/Grant, https://schema.org/MedicalStudy, https://schema.org/Organization, https://schema.org/Person","https://schema.org/Organization, https://schema.org/Person",,,,
https://schema.org/sport,sport,,,,"https://schema.org/SportsEvent, https://schema.org/SportsOrganization","https://schema.org/Text, https://schema.org/URL",,,,https://pending.schema.org
https://schema.org/sportsActivityLocation,sportsActivityLocation,https://schema.org/location,,,https://schema.org/ExerciseAction,https://schema.org/SportsActivityLocation,,,,
https://schema.org/sportsEvent,sportsEvent,https://schema.org/location,,,https://schema.org/ExerciseAction,https://schema.org/SportsEvent,,,,
https://schema.org/sportsTeam,sportsTeam,https://schema.org/participant,,,https://schema.org/ExerciseAction,https://schema.org/SportsTeam,,,,
https://schema.org/spouse,spouse,,,,https://schema.org/Person,https://schema.org/Person,,,,
https://schema.org/stage,stage,,,,https://schema.org/MedicalCondition,https://schema.org/MedicalConditionStage,,,,
https://schema.org/stageAsNumber,stageAsNumber,,,,https://schema.org/MedicalConditionStage,https://schema.org/Number,,,,
https://schema.org/starRating,starRating,,,,"https://schema.org/FoodEstablishment, https://schema.org/LodgingBusiness",https://schema.org/Rating,,,,
https://schema.org/startDate,startDate,,,,"https://schema.org/CreativeWorkSeason, https://schema.org/CreativeWorkSeries, https://schema.org/DatedMoneySpecification, https://schema.org/EducationalOccupationalProgram, https://schema.org/Event, https://schema.org/MerchantReturnPolicySeasonalOverride, https://schema.org/Role, https://schema.org/Schedule","https://schema.org/Date, https://schema.org/DateTime",,,,
https://schema.org/startOffset,startOffset,,,,"https://schema.org/Clip, https://schema.org/SeekToAction","https://schema.org/HyperTocEntry, https://schema.org/Number",,,,https://pending.schema.org
https://schema.org/startTime,startTime,,,,"https://schema.org/Action, https://schema.org/FoodEstablishmentReservation, https://schema.org/InteractionCounter, https://schema.org/MediaObject, https://schema.org/Schedule","https://schema.org/DateTime, https://schema.org/Time",,,,
